cohort,cohort_years,dod_occ_code_level,dod_occ_code,geo_level,geography,y1_emp,y5_emp,y10_emp,y1_p25_earnings,y5_p25_earnings,y10_p25_earnings,y1_p50_earnings,y5_p50_earnings,y10_p50_earnings,y1_p75_earnings,y5_p75_earnings,y10_p75_earnings,status_y1_emp,status_y5_emp,status_y10_emp,status_y1_earn,status_y5_earn,status_y10_earn,y1_nonemp,y5_nonemp,y10_nonemp,status_y1_nonemp,status_y5_nonemp,status_y10_nonemp
2008,8,2,14X,S,24,89,,,42570,,,66910,,,91630,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,14X,S,25,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,26,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,27,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,28,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,29,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,30,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,31,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,32,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,33,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,34,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,35,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,36,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,37,94,51,,27490,26010,,37610,47600,,54490,66990,,1,1,-1,1,1,-1,,,,,,
2008,8,2,14X,S,38,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,39,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,40,55,,,22870,,,32300,,,56160,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,14X,S,41,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,42,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,44,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,45,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,46,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,47,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,48,242,138,,24010,37120,,37930,50620,,56450,69400,,1,1,-1,1,1,-1,,,,,,
2008,8,2,14X,S,49,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,50,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,51,313,138,,39560,46650,,65540,71620,,98430,110200,,1,1,-1,1,1,-1,,,,,,
2008,8,2,14X,S,53,58,,,23360,,,35430,,,46060,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,14X,S,54,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,55,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,14X,S,56,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,01,483,284,,28990,37030,,45170,55710,,65110,77750,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,02,186,71,,27340,29610,,42010,45030,,58390,71840,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,04,361,178,,24850,30620,,37430,44460,,52200,58960,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,05,106,56,,19490,23020,,27180,36580,,41610,45030,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,06,710,511,,24030,29360,,37010,44550,,53450,63330,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,08,555,260,,27460,30900,,40240,43840,,60150,69560,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,09,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,10,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,11,254,154,,49950,65420,,70190,83880,,89800,106700,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,12,902,502,,22310,26390,,32880,39600,,53010,64730,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,13,1175,596,,23990,31860,,36040,45070,,52340,63290,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,15,184,74,,28530,35550,,49340,56370,,73110,89730,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,16,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,17,315,196,,23500,29220,,38000,44770,,58600,66360,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,18,223,109,,22320,29950,,32770,43680,,45660,54320,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,19,106,,,21670,,,34510,,,46320,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,15X,S,20,307,128,,23960,30790,,34030,42860,,48490,58750,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,21,643,329,,31520,41610,,46010,59540,,60620,75150,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,22,311,148,,22260,27870,,34790,41820,,50090,62290,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,23,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,24,619,269,,44380,47770,,67820,71700,,94950,94530,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,25,99,60,,25160,36580,,35490,48120,,54180,63290,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,26,168,111,,25200,32300,,38280,52300,,53620,78970,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,27,96,,,23020,,,31120,,,45030,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,15X,S,28,101,66,,19760,25420,,31040,41460,,47990,56990,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,29,328,158,,24110,27280,,34990,40880,,50690,61270,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,30,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,31,71,,,24620,,,36290,,,49800,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,15X,S,32,123,56,,23250,30340,,33920,41710,,48280,59890,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,33,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,34,142,65,,25420,31880,,40820,50370,,57970,68700,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,35,107,50,,24650,24730,,36390,45370,,49740,68230,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,36,389,272,,22140,26440,,33530,42730,,50720,62400,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,37,1117,509,,25920,33420,,40160,46430,,56830,64840,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,38,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,39,288,166,,22210,26610,,31930,38780,,44250,53030,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,40,337,150,,22850,29590,,32300,40480,,46280,58390,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,41,83,60,,21460,26440,,32070,40730,,45290,55950,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,42,266,183,,24060,31260,,35490,45160,,48010,60710,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,44,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,45,553,278,,24860,31260,,36640,44830,,55480,63100,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,46,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,47,440,202,,22830,24990,,32490,36580,,47790,55450,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,48,3238,1572,,25250,32470,,38580,46200,,56300,67170,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,49,79,,,21520,,,30620,,,40660,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,15X,S,50,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,15X,S,51,1520,763,,40880,46370,,66970,77180,,96710,102700,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,53,617,279,,25970,34810,,39070,47280,,55860,65210,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,54,52,,,31460,,,46750,,,65760,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,15X,S,55,151,75,,22420,29360,,33020,39580,,44260,52050,,1,1,-1,1,1,-1,,,,,,
2008,8,2,15X,S,56,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,16X,S,01,627,310,,32120,41400,,56990,66930,,76780,85840,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,02,201,,,28170,,,41960,,,59390,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,16X,S,04,450,259,,21100,29700,,33260,42990,,51210,62370,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,05,160,78,,21180,28950,,30020,37480,,42470,50370,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,06,842,535,,22700,29310,,34710,43370,,52950,61570,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,08,623,241,,24850,30800,,35670,45520,,48160,61970,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,09,62,,,22410,,,35430,,,56990,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,16X,S,10,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,16X,S,11,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,16X,S,12,829,450,,22650,25100,,31950,37610,,47810,55030,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,13,1016,390,,24920,30750,,36490,43620,,51550,58690,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,15,100,57,,25760,31960,,46350,50370,,65760,83000,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,16,101,,,20330,,,28950,,,39540,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,16X,S,17,393,221,,21950,26670,,31890,37820,,45830,52550,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,18,325,141,,24010,32510,,32160,41970,,42220,56370,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,19,153,66,,24060,32860,,35070,42470,,45780,56790,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,20,413,132,,24670,33140,,34270,43680,,46220,57200,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,21,579,231,,28800,32090,,42590,48210,,62810,65460,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,22,309,141,,26470,33280,,37210,53750,,56100,71050,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,23,65,,,19930,,,26680,,,34750,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,16X,S,24,317,153,,32930,37320,,50370,56120,,73530,79890,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,25,97,62,,23120,31460,,35550,50050,,54080,67400,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,26,394,225,,23250,29600,,36440,45330,,53810,68960,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,27,126,106,,21710,27280,,29500,39100,,40660,55430,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,28,143,62,,28420,28530,,42940,37180,,64210,54010,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,29,372,177,,22930,25980,,31300,38830,,44000,54490,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,30,53,,,21730,,,28850,,,46400,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,16X,S,31,157,64,,25190,33140,,32750,43240,,41700,52620,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,32,148,78,,23880,31880,,37060,46470,,59040,66580,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,33,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,16X,S,34,110,65,,25710,35940,,38380,51270,,62080,60990,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,35,120,59,,23020,35510,,35720,48570,,54620,66030,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,36,437,234,,21970,30170,,34730,45180,,49350,57800,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,37,796,327,,24980,31160,,36680,44070,,56310,58720,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,38,102,58,,36010,52930,,57620,69870,,78970,97320,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,39,417,216,,23180,28750,,31070,38380,,44130,52350,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,40,408,184,,25030,31670,,36710,41650,,49470,56710,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,41,194,107,,21940,28950,,31590,40000,,44690,56520,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,42,425,246,,23750,28370,,35910,44490,,51820,60690,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,44,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,16X,S,45,341,118,,24990,30620,,36520,39460,,52880,54810,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,46,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,16X,S,47,576,223,,23780,29140,,34640,42090,,49770,55820,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,48,3770,1553,,26910,34700,,41210,50330,,59950,68460,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,49,134,61,,22560,33310,,32020,50930,,48440,69050,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,50,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,16X,S,51,785,336,,32630,39050,,51230,57620,,78690,81670,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,53,693,289,,26200,34140,,39680,49300,,57590,66150,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,54,80,,,24070,,,33140,,,48120,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,16X,S,55,297,163,,21750,25060,,30340,36880,,43920,52390,,1,1,-1,1,1,-1,,,,,,
2008,8,2,16X,S,56,75,,,30410,,,43680,,,63700,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,01,70,,,19800,,,27110,,,33710,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,02,52,,,22490,,,34510,,,47290,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,04,70,,,19210,,,30450,,,37580,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,05,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,06,160,99,,22830,27420,,35430,41520,,49850,55870,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,08,89,,,22300,,,33650,,,43050,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,09,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,10,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,11,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,12,157,66,,18670,22790,,24410,34860,,36290,46060,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,13,176,68,,20810,20810,,28610,34430,,38580,46750,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,15,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,16,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,17,107,79,,22190,27610,,31460,46400,,41040,60630,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,18,67,,,21980,,,31090,,,38920,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,19,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,20,71,,,22910,,,34000,,,44170,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,21,99,,,24520,,,33420,,,46190,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,22,77,,,22010,,,39730,,,54580,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,23,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,24,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,25,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,26,96,,,21350,,,28530,,,37780,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,27,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,28,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,29,145,72,,24450,27000,,36340,38740,,54210,52620,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,30,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,31,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,32,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,33,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,34,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,35,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,36,141,67,,20550,27070,,30380,38830,,43050,55870,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,37,144,67,,19550,25020,,28010,39920,,44690,48400,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,38,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,39,129,59,,18770,21640,,30500,30120,,40370,39800,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,40,69,,,22560,,,32200,,,44620,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,41,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,42,109,59,,27380,30410,,36440,44410,,46660,59750,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,44,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,45,66,,,20170,,,26060,,,35150,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,46,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,47,105,,,20760,,,29020,,,38480,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,48,521,239,,22670,29140,,33420,41690,,51760,62320,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,49,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,50,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,51,154,59,,26290,34720,,39820,49990,,63840,76270,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,53,158,63,,23930,27900,,35550,37480,,52300,55870,,1,1,-1,1,1,-1,,,,,,
2008,8,2,17X,S,54,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,17X,S,55,88,,,22410,,,29330,,,39580,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,17X,S,56,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,18X,S,01,378,189,,20450,26290,,28700,38530,,39710,51420,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,02,213,59,,29330,37480,,41770,52050,,53960,61360,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,04,408,178,,20690,26080,,31170,36580,,42470,52130,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,05,175,78,,19820,24730,,27760,33830,,36380,46060,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,06,722,446,,21420,27910,,31030,39250,,48050,58090,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,08,541,193,,23300,26500,,31910,38230,,44390,55350,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,09,56,,,20810,,,36580,,,51720,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,10,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,18X,S,11,138,83,,40450,64570,,63800,80610,,89040,98950,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,12,909,439,,19580,24680,,26320,33950,,39280,46730,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,13,901,435,,20970,26680,,29360,36880,,40440,47690,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,15,89,,,20830,,,32130,,,49240,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,16,56,,,20920,,,28950,,,37780,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,17,406,255,,20150,26090,,29270,39370,,41790,54750,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,18,323,147,,20680,29570,,29610,38680,,39220,49450,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,19,168,73,,21420,27990,,31220,40500,,41710,52430,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,20,473,166,,23380,27440,,32670,39510,,43750,50630,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,21,388,166,,23580,28950,,31190,38640,,42520,49180,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,22,357,134,,21720,28110,,31210,40180,,44380,57900,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,23,67,,,20260,,,28950,,,41380,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,24,222,113,,24850,35000,,39530,47090,,55870,64730,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,25,129,82,,22240,34860,,31630,44000,,47470,68230,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,26,315,168,,21400,26210,,29150,39850,,41140,54840,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,27,142,103,,21610,27490,,31460,37480,,38560,48280,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,28,111,59,,19920,23450,,28840,31460,,38770,46680,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,29,577,229,,21710,27120,,30750,37330,,43070,51850,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,30,53,,,18690,,,25020,,,34640,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,31,161,59,,19800,22190,,28640,29360,,38510,39510,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,32,149,58,,21470,29950,,31340,36010,,43880,46060,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,33,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,18X,S,34,139,71,,21980,34490,,32440,47710,,45340,65350,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,35,135,,,22560,,,34060,,,45910,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,36,448,224,,22340,27000,,29780,39050,,42340,54790,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,37,757,342,,21560,24220,,31290,34920,,42520,46880,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,38,93,,,34210,,,50370,,,74550,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,39,455,266,,20870,28010,,27960,37480,,39070,48740,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,40,398,144,,21800,25530,,30450,37890,,42620,49240,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,41,114,63,,20780,23450,,29170,34370,,44300,44650,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,42,400,245,,22410,28760,,31070,44780,,43320,56840,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,44,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,18X,S,45,320,145,,20960,27900,,32020,40590,,42960,53870,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,46,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,18X,S,47,588,217,,20960,26090,,28220,34860,,37410,46530,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,48,2939,1313,,22870,29440,,33640,42280,,47250,61810,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,49,105,,,19610,,,26290,,,36490,,,1,5,-1,1,5,-1,,,,,,
2008,8,2,18X,S,50,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
2008,8,2,18X,S,51,1164,565,,27940,35100,,43110,51290,,63120,74200,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,53,658,260,,22920,29930,,32130,42520,,45570,56510,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,54,80,52,,20070,29780,,31120,40180,,44830,59040,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,55,224,131,,18770,25330,,26810,35380,,36780,45800,,1,1,-1,1,1,-1,,,,,,
2008,8,2,18X,S,56,,,,,,,,,,,,,5,5,-1,5,5,-1,,,,,,
